Wall time,Step,Value
1759860432.7364845,100,17.9371280670166
1759860576.4555562,140,17.9371280670166
1759860648.7151978,160,17.9371280670166
1759860719.7834795,180,17.9371280670166
1759861161.6010613,300,22.671987533569336
1759861234.406524,320,22.671987533569336
1759861448.488286,380,22.671987533569336
1759861524.05183,400,23.083091735839844
1759861740.2338395,460,23.083091735839844
1759861811.6443145,480,23.083091735839844
1759861885.0623574,500,23.575210571289062
1759861992.6156485,540,23.575210571289062
1759862034.5394037,560,23.575210571289062
1759862172.5488582,620,23.87472152709961
1759862244.675955,640,23.87472152709961
1759862382.3435223,680,23.87472152709961
1759862668.67172,760,24.38852310180664
1759862742.1071808,780,24.38852310180664
1759862880.240452,820,24.571231842041016
1759862952.0432522,840,24.571231842041016
1759863025.5150409,860,24.571231842041016
1759863094.846533,880,24.571231842041016
1759863164.8675263,900,24.877521514892578
1759863669.869581,1040,24.939388275146484
1759863740.7418888,1060,24.939388275146484
1759863811.2470753,1080,24.939388275146484
1759863882.207113,1100,25.045618057250977
1759863952.8458753,1120,25.045618057250977
1759864024.069843,1140,25.045618057250977
1759864168.750253,1180,25.045618057250977
1759864239.8566377,1200,25.0943546295166
1759864372.1940546,1240,25.0943546295166
1759864498.3783567,1300,25.12932014465332
1759864541.4160576,1320,25.12932014465332
1759864573.380362,1340,25.12932014465332
1759864589.1739514,1360,25.12932014465332
1759864620.7370849,1400,25.18992042541504
1759864635.926965,1420,25.18992042541504
1759864651.5888107,1440,25.18992042541504
1759864667.3503036,1460,25.18992042541504
1759864698.6835861,1500,25.26702308654785
1759864714.0167484,1520,25.26702308654785
1759864877.2272584,1615,26.16612434387207
1759864908.9447904,1655,26.16612434387207
1759864940.6112366,1695,26.16612434387207
1759864971.9311807,1735,26.742355346679688
1759864987.361057,1755,26.742355346679688
1759865018.8160934,1795,26.742355346679688
1759865034.503781,1815,26.832029342651367
1759865066.0487726,1855,26.832029342651367
1759865081.7172196,1875,26.832029342651367
1759865128.488882,1935,26.840368270874023
1759865143.9256275,1955,26.840368270874023
1759865220.7731175,2055,26.934688568115234
1759865282.2107081,2135,27.000885009765625
1759865297.4102566,2155,27.000885009765625
1759865343.7747433,2215,27.1373233795166
1759865390.2200575,2275,27.1373233795166
1759865405.6224973,2295,27.1373233795166
1759865436.4703426,2335,27.6705265045166
1759865451.9325655,2355,27.6705265045166
1759865513.4810913,2435,27.99274253845215
1759865544.1485918,2475,27.99274253845215
1759865620.9678576,2575,28.37054443359375
1759865682.215373,2655,28.879179000854492
1759865697.6118124,2675,28.879179000854492
1759865728.583733,2715,29.288654327392578
1759865743.8491108,2735,29.288654327392578
1759865759.2283828,2755,29.288654327392578
1759865774.7283707,2775,29.288654327392578
1759865790.0917442,2795,29.288654327392578
1759865820.6714225,2835,29.7116756439209
1759865851.7276614,2875,29.7116756439209
1759865867.0642354,2895,29.7116756439209
1759865958.927766,3015,30.53619384765625
1759865974.3434672,3035,30.53619384765625
1759866005.258659,3075,30.53619384765625
1759866020.708748,3095,30.53619384765625
1759866233.6549537,3250,36.95247268676758
1759866345.2311788,3390,37.726295471191406
1759866376.8619156,3430,38.45752716064453
1759866392.6022108,3450,38.45752716064453
1759866424.2040799,3490,38.45752716064453
1759866439.9246461,3510,38.67842102050781
1759866455.5044827,3530,38.67842102050781
1759866486.9704297,3570,38.67842102050781
1759866550.3489373,3650,39.042850494384766
1759866566.3538601,3670,39.042850494384766
1759866582.232556,3690,39.042850494384766
1759866629.3965561,3750,39.198753356933594
1759866645.188989,3770,39.198753356933594
1759866660.7844083,3790,39.198753356933594
1759866676.5474584,3810,39.320701599121094
