Wall time,Step,Value
1758644773.4612286,180,21.543045043945312
1758644935.0276577,380,21.34278678894043
1758644951.3547056,400,22.45574188232422
1758644999.2026324,460,22.45574188232422
1758645015.2837667,480,22.45574188232422
1758645063.1864185,540,23.012624740600586
1758645127.1813734,620,23.424514770507812
1758645143.3878973,640,23.424514770507812
1758645353.49821,900,24.545528411865234
1758645465.290976,1040,24.7479248046875
1758645481.4721558,1060,24.7479248046875
1758645497.1619895,1080,24.7479248046875
1758645576.9614635,1180,24.939014434814453
1758645704.337461,1340,25.004457473754883
1758645720.09383,1360,25.004457473754883
1758645767.8290336,1420,25.113292694091797
1758645783.535802,1440,25.113292694091797
1758645831.4224987,1500,25.184349060058594
1758645846.9993834,1520,25.184349060058594
1758645942.2134066,1640,25.32525062561035
1758646021.0419166,1740,25.373151779174805
1758646132.232724,1880,25.443315505981445
1758646290.0705721,2080,25.66923713684082
1758646353.157297,2160,26.071731567382812
1758646400.9942431,2220,26.59148597717285
1758646416.8284414,2240,26.59148597717285
1758646559.0163689,2420,27.62207794189453
1758646638.459854,2520,28.066139221191406
1758646702.0689764,2600,28.603897094726562
1758646717.9548888,2620,28.603897094726562
1758646749.5265844,2660,28.603897094726562
1758646781.8103824,2700,28.98114013671875
1758646876.5792768,2820,29.549150466918945
1758647004.1101093,2980,30.106319427490234
1758647035.8998733,3020,30.550146102905273
1758647051.7596488,3040,30.550146102905273
1758647099.8972428,3100,31.248926162719727
1758647211.7129807,3240,31.946306228637695
1758647259.8541434,3300,32.943058013916016
1758647291.807818,3340,32.943058013916016
1758647323.565369,3380,32.943058013916016
1758647677.4845314,3617,44.69005584716797
1758647693.728457,3637,44.69005584716797
1758647775.8899765,3737,45.01371383666992
1758647888.00354,3877,45.74512481689453
1758647904.1105833,3897,45.74512481689453
1758647919.9816878,3917,46.58232498168945
1758647984.6964762,3997,46.58232498168945
1758648001.191771,4017,46.64649200439453
1758648017.4926393,4037,46.64649200439453
1758648129.908332,4177,47.084190368652344
